@relation 'pacmanInformation-weka.filters.unsupervised.attribute.Remove-R7-8,17-22'

@attribute PacPosX numeric
@attribute PacPosY numeric
@attribute ActN {North,None}
@attribute ActSo {South,None}
@attribute ActE {East,None}
@attribute ActW {West,None}
@attribute G1PosX numeric
@attribute G1PosY numeric
@attribute G2PosX numeric
@attribute G2PosY numeric
@attribute G3PosX numeric
@attribute G3PosY numeric
@attribute G4PosX numeric
@attribute G4PosY numeric
@attribute Score numeric
@attribute NextScore numeric
@attribute PacDir {North,South,East,West,Stop,None}

@data
15,13,None,None,East,West,11,15,13,15,10,15,17,15,-25,-26,West
14,13,None,None,East,West,12,15,12,15,10,15,16,15,-26,-27,West
13,13,None,None,East,West,13,15,13,15,11,15,17,15,-27,-28,West
12,13,None,None,East,West,13,15,12,15,10,15,17,15,-28,-29,West
11,13,None,None,East,West,12,15,12,15,10,15,16,15,-29,-30,West
10,13,None,None,East,West,12,15,12,15,10,15,15,15,-30,-31,West
9,13,None,None,East,West,11,15,12,15,10,15,15,15,-31,-32,West
8,13,North,South,East,None,11,15,12,15,10,15,15,15,-32,-33,West
8,14,North,South,None,None,12,15,12,15,11,15,14,15,-33,-34,North
8,15,North,South,None,West,12,15,13,15,11,15,13,15,-34,-35,North
8,16,North,South,None,None,12,15,12,15,11,15,12,15,-35,-36,North
8,17,None,South,East,None,13,15,13,15,10,15,12,15,-36,-37,North
9,17,None,None,East,West,12,15,12,15,11,15,11,15,-37,-38,East
10,17,None,None,East,West,12,15,12,15,11,15,10,15,-38,-39,East
11,17,None,None,East,West,12,15,12,15,12,15,11,15,-39,-40,East
12,17,North,None,East,West,12,15,12,15,12,15,10,15,-40,-41,East
13,17,None,South,East,West,12,15,11,15,12,15,11,15,-41,-42,East
13,16,North,South,East,None,12,15,11,15,11,15,10,15,-42,-43,South
13,15,North,None,East,West,12,15,11,15,10,15,10,15,-43,356,South
12,15,None,None,East,West,1,1,10,15,11,15,11,15,356,555,West
14,3,None,None,East,West,10,15,13,15,14,15,17,15,0,-1,Stop
15,3,North,None,East,West,11,15,12,15,13,15,17,15,-1,-2,East
15,4,North,South,None,None,10,15,13,15,13,15,17,15,-2,-3,North
15,5,None,South,East,None,11,15,13,16,13,15,16,15,-3,-4,North
16,5,None,None,East,West,10,15,13,15,12,15,17,15,-4,-5,East
17,5,None,None,East,West,11,15,13,15,11,15,16,15,-5,-6,East
18,5,North,None,None,West,11,15,14,15,10,15,17,15,-6,-7,East
18,6,North,South,None,None,12,15,14,16,10,15,16,15,-7,-8,North
18,7,North,South,None,None,13,15,14,16,11,15,17,15,-8,-9,North
18,8,None,South,East,West,12,15,14,17,12,15,16,15,-9,-10,North
17,8,None,None,East,West,11,15,15,17,12,15,17,15,-10,-11,West
16,8,None,None,East,West,12,15,15,18,11,15,16,15,-11,-12,West
15,8,North,None,East,West,13,15,15,19,11,15,16,15,-12,-13,West
15,9,North,South,None,None,13,15,15,19,12,15,17,15,-13,-14,North
15,10,North,South,None,None,13,15,15,19,12,15,16,15,-14,-15,North
15,11,None,South,East,None,12,15,15,19,12,15,15,15,-15,-16,North
16,11,None,None,East,West,13,15,15,20,13,15,15,15,-16,-17,East
17,11,None,None,East,West,13,15,16,20,13,16,14,15,-17,-18,East
18,11,None,None,East,West,13,16,15,20,14,16,13,15,-18,-19,East
19,11,North,None,East,West,13,17,15,20,14,15,12,15,-19,-20,East
19,12,North,South,None,None,13,17,16,20,14,15,11,15,-20,-21,North
19,13,North,South,None,West,13,16,17,20,15,15,11,15,-21,-22,North
18,13,None,None,East,West,13,16,18,20,15,15,12,15,-22,-23,West
17,13,None,None,East,West,13,17,18,21,14,15,12,15,-23,-24,West
16,13,None,None,East,West,13,16,18,21,14,16,11,15,-24,-25,West
15,13,None,None,East,West,13,17,18,21,14,17,12,15,-25,-26,West
14,13,None,None,East,West,13,17,18,22,13,17,11,15,-26,-27,West
13,13,None,None,East,West,13,16,18,23,13,17,10,15,-27,-28,West
12,13,None,None,East,West,13,15,19,23,12,17,10,15,-28,-29,West
11,13,None,None,East,West,13,15,19,23,12,18,10,15,-29,-30,West
10,13,None,None,East,West,14,15,19,23,12,18,10,15,-30,-31,West
9,13,None,None,East,West,15,15,20,23,12,18,10,15,-31,-32,West
8,13,North,South,East,None,14,15,20,23,12,17,11,15,-32,-33,West
8,14,North,South,None,None,15,15,21,23,13,17,10,15,-33,-34,North
8,15,North,South,None,West,14,15,21,22,13,16,10,15,-34,-35,North
8,16,North,South,None,None,14,15,21,22,13,16,11,15,-35,-36,North
8,17,None,South,East,None,15,15,21,23,13,17,10,15,-36,-37,North
9,17,None,None,East,West,14,15,21,23,13,17,11,15,-37,-38,East
10,17,None,None,East,West,15,15,21,24,13,17,12,15,-38,-39,East
11,17,None,None,East,West,15,15,21,25,12,17,11,15,-39,160,East
12,17,North,None,East,West,16,15,21,24,5,1,11,15,160,159,East
13,17,None,South,East,West,17,15,21,25,5,1,10,15,159,158,East
13,16,North,South,East,None,17,15,21,24,5,1,10,15,158,157,South
13,15,North,None,East,West,17,15,21,23,5,1,11,15,157,356,South
12,15,None,None,East,West,16,15,21,24,5,1,7,1,356,355,West
11,15,None,None,East,West,16,15,21,25,5,1,7,1,355,354,West
10,15,None,None,East,None,16,15,21,24,5,1,7,1,354,353,West
11,15,None,None,East,West,17,15,21,23,5,1,7,1,353,352,East
12,15,None,None,East,West,16,15,21,22,5,1,7,1,352,351,East
13,15,North,None,East,West,15,15,21,22,5,1,7,1,351,350,East
14,15,North,None,East,West,16,15,21,21,5,1,7,1,350,349,East
15,15,None,None,East,West,17,15,21,20,5,1,7,1,349,348,East
16,15,None,None,East,West,17,15,22,20,5,1,7,1,348,547,East
17,15,None,None,None,West,1,1,22,20,5,1,7,1,547,546,East
16,15,None,None,East,West,1,1,22,20,5,1,7,1,546,545,West
15,15,None,None,East,West,1,1,23,20,5,1,7,1,545,544,West
14,15,North,None,East,West,1,1,22,20,5,1,7,1,544,543,West
14,16,North,South,None,West,1,1,21,20,5,1,7,1,543,542,North
14,17,None,South,East,West,1,1,21,20,5,1,7,1,542,541,North
15,17,North,None,East,West,1,1,21,19,5,1,7,1,541,540,East
15,18,North,South,None,None,1,1,21,20,5,1,7,1,540,539,North
15,19,North,South,None,None,1,1,21,20,5,1,7,1,539,538,North
15,20,None,South,East,None,1,1,21,19,5,1,7,1,538,537,North
16,20,None,None,East,West,1,1,21,19,5,1,7,1,537,536,East
17,20,None,None,East,West,1,1,21,20,5,1,7,1,536,535,East
18,20,North,None,None,West,1,1,22,20,5,1,7,1,535,534,East
18,21,North,South,None,None,1,1,23,20,5,1,7,1,534,533,North
18,22,North,South,None,None,1,1,24,20,5,1,7,1,533,532,North
18,23,None,South,East,West,1,1,23,20,5,1,7,1,532,531,North
19,23,None,None,East,West,1,1,24,20,5,1,7,1,531,530,East
20,23,None,None,East,West,1,1,25,20,5,1,7,1,530,529,East
21,23,North,South,East,West,1,1,24,20,5,1,7,1,529,528,East
21,22,North,South,None,None,1,1,23,20,5,1,7,1,528,527,South
21,21,North,South,None,None,1,1,24,20,5,1,7,1,527,526,South
21,20,North,South,East,None,1,1,25,20,5,1,7,1,526,525,South
22,20,None,None,East,West,1,1,25,20,5,1,7,1,525,524,East
14,3,None,None,East,West,10,15,13,15,14,15,17,15,0,-1,Stop
15,3,North,None,East,West,11,15,13,16,14,16,17,15,-1,-2,East
15,4,North,South,None,None,10,15,13,16,14,16,17,15,-2,-3,North
15,5,None,South,East,None,10,15,13,16,14,15,17,15,-3,-4,North
16,5,None,None,East,West,10,15,14,16,13,15,16,15,-4,-5,East
17,5,None,None,East,West,11,15,13,16,13,16,16,15,-5,-6,East
18,5,North,None,None,West,11,15,14,16,14,16,15,15,-6,-7,East
18,6,North,South,None,None,10,15,14,15,13,16,16,15,-7,-8,North
18,7,North,South,None,None,10,15,14,16,13,16,15,15,-8,-9,North
18,8,None,South,East,West,11,15,14,17,13,17,16,15,-9,-10,North
17,8,None,None,East,West,10,15,14,17,12,17,15,15,-10,-11,West
16,8,None,None,East,West,11,15,14,17,12,18,15,15,-11,-12,West
15,8,North,None,East,West,12,15,14,16,12,18,15,15,-12,-13,West
15,9,North,South,None,None,12,15,13,16,12,18,16,15,-13,-14,North
15,10,North,South,None,None,12,15,13,16,12,17,16,15,-14,-15,North
15,11,None,South,East,None,11,15,13,16,12,17,16,15,-15,-16,North
16,11,None,None,East,West,12,15,13,16,11,17,16,15,-16,-17,East
17,11,None,None,East,West,13,15,13,17,12,17,15,15,-17,-18,East
18,11,None,None,East,West,13,16,12,17,12,18,14,15,-18,-19,East
19,11,North,None,East,West,13,17,12,17,12,19,13,15,-19,-20,East
19,12,North,South,None,None,12,17,12,17,12,20,12,15,-20,-21,North
19,13,North,South,None,West,11,17,12,18,12,20,13,15,-21,-22,North
18,13,None,None,East,West,11,17,12,17,12,19,13,16,-22,-23,West
17,13,None,None,East,West,11,17,12,17,12,20,13,17,-23,-24,West
16,13,None,None,East,West,11,17,12,18,12,20,14,17,-24,-25,West
15,13,None,None,East,West,12,17,12,18,11,20,13,17,-25,-26,West
14,13,None,None,East,West,12,18,12,19,12,20,12,17,-26,-27,West
13,13,None,None,East,West,12,18,12,18,12,19,12,17,-27,-28,West
12,13,None,None,East,West,12,17,12,18,12,18,13,17,-28,-29,West
11,13,None,None,East,West,13,17,12,19,12,19,13,17,-29,-30,West
10,13,None,None,East,West,12,17,12,19,12,19,13,17,-30,-31,West
9,13,None,None,East,West,13,17,12,20,12,18,14,17,-31,-32,West
8,13,North,South,East,None,14,17,12,19,12,18,15,17,-32,-33,West
8,14,North,South,None,None,15,17,12,20,12,17,14,17,-33,-34,North
8,15,North,South,None,West,16,17,12,19,12,17,14,16,-34,-35,North
8,16,North,South,None,None,17,17,12,18,12,17,13,16,-35,-36,North
8,17,None,South,East,None,17,17,12,18,13,17,13,15,-36,-37,North
9,17,None,None,East,West,16,17,12,18,13,17,12,15,-37,-38,East
10,17,None,None,East,West,15,17,12,17,12,17,12,15,-38,161,East
11,17,None,None,East,West,16,17,3,1,13,17,13,15,161,160,East
12,17,North,None,East,West,16,17,3,1,13,17,13,16,160,359,East
13,17,None,South,East,West,15,17,3,1,5,1,13,15,359,358,East
14,17,None,South,East,West,15,18,3,1,5,1,14,15,358,357,East
15,17,North,None,East,West,15,18,3,1,5,1,13,15,357,556,East
15,18,North,South,None,None,1,1,3,1,5,1,12,15,556,555,North
15,19,North,South,None,None,1,1,3,1,5,1,11,15,555,554,North
15,20,None,South,East,None,1,1,3,1,5,1,12,15,554,553,North
16,20,None,None,East,West,1,1,3,1,5,1,13,15,553,552,East
17,20,None,None,East,West,1,1,3,1,5,1,12,15,552,551,East
18,20,North,None,None,West,1,1,3,1,5,1,11,15,551,550,East
18,21,North,South,None,None,1,1,3,1,5,1,11,15,550,549,North
18,22,North,South,None,None,1,1,3,1,5,1,10,15,549,548,North
18,23,None,South,East,West,1,1,3,1,5,1,11,15,548,547,North
17,23,None,None,East,West,1,1,3,1,5,1,12,15,547,546,West
16,23,None,None,East,West,1,1,3,1,5,1,11,15,546,545,West
15,23,North,None,East,West,1,1,3,1,5,1,10,15,545,544,West
14,23,None,None,East,West,1,1,3,1,5,1,11,15,544,543,West
13,23,None,None,East,West,1,1,3,1,5,1,10,15,543,542,West
12,23,North,None,East,West,1,1,3,1,5,1,11,15,542,541,West
11,23,None,None,East,West,1,1,3,1,5,1,12,15,541,540,West
10,23,None,None,East,West,1,1,3,1,5,1,13,15,540,539,West
9,23,None,South,East,West,1,1,3,1,5,1,12,15,539,538,West
9,22,North,South,None,None,1,1,3,1,5,1,12,15,538,537,South
9,21,North,South,None,None,1,1,3,1,5,1,12,15,537,536,South
9,20,North,None,East,None,1,1,3,1,5,1,11,15,536,535,South
10,20,None,None,East,West,1,1,3,1,5,1,10,15,535,534,East
11,20,None,None,East,West,1,1,3,1,5,1,11,15,534,533,East
12,20,None,South,None,West,1,1,3,1,5,1,12,15,533,532,East
12,19,North,South,None,None,1,1,3,1,5,1,11,15,532,531,South
12,18,North,South,None,None,1,1,3,1,5,1,11,15,531,530,South
12,17,North,None,East,West,1,1,3,1,5,1,10,15,530,529,South
11,17,None,None,East,West,1,1,3,1,5,1,11,15,529,528,West
10,17,None,None,East,West,1,1,3,1,5,1,10,15,528,527,West
9,17,None,None,East,West,1,1,3,1,5,1,11,15,527,526,West
8,17,None,South,East,None,1,1,3,1,5,1,12,15,526,525,West
8,16,North,South,None,None,1,1,3,1,5,1,12,15,525,524,South
8,15,North,South,None,West,1,1,3,1,5,1,13,15,524,523,South
8,14,North,South,None,None,1,1,3,1,5,1,13,16,523,522,South
8,13,North,South,East,None,1,1,3,1,5,1,13,17,522,521,South
9,13,None,None,East,West,1,1,3,1,5,1,13,17,521,520,East
10,13,None,None,East,West,1,1,3,1,5,1,13,17,520,519,East
11,13,None,None,East,West,1,1,3,1,5,1,12,17,519,518,East
12,13,None,None,East,West,1,1,3,1,5,1,12,17,518,517,East
13,13,None,None,East,West,1,1,3,1,5,1,12,18,517,516,East
14,13,None,None,East,West,1,1,3,1,5,1,12,17,516,515,East
15,13,None,None,East,West,1,1,3,1,5,1,12,17,515,514,East
16,13,None,None,East,West,1,1,3,1,5,1,12,18,514,513,East
17,13,None,None,East,West,1,1,3,1,5,1,12,19,513,512,East
18,13,None,None,East,West,1,1,3,1,5,1,12,18,512,511,East
19,13,North,South,None,West,1,1,3,1,5,1,12,18,511,510,East
19,14,North,South,None,None,1,1,3,1,5,1,12,18,510,509,North
19,15,North,South,East,None,1,1,3,1,5,1,12,18,509,508,North
19,16,North,South,None,None,1,1,3,1,5,1,12,18,508,507,North
19,17,None,South,None,West,1,1,3,1,5,1,12,19,507,506,North
18,17,None,None,East,West,1,1,3,1,5,1,12,19,506,505,West
17,17,None,None,East,West,1,1,3,1,5,1,12,20,505,504,West
16,17,None,None,East,West,1,1,3,1,5,1,12,19,504,503,West
15,17,North,None,East,West,1,1,3,1,5,1,12,19,503,502,West
15,18,North,South,None,None,1,1,3,1,5,1,12,18,502,501,North
15,19,North,South,None,None,1,1,3,1,5,1,12,19,501,500,North
15,20,None,South,East,None,1,1,3,1,5,1,12,18,500,499,North
16,20,None,None,East,West,1,1,3,1,5,1,12,19,499,498,East
17,20,None,None,East,West,1,1,3,1,5,1,12,19,498,497,East
18,20,North,None,None,West,1,1,3,1,5,1,12,18,497,496,East
18,21,North,South,None,None,1,1,3,1,5,1,12,19,496,495,North
18,22,North,South,None,None,1,1,3,1,5,1,12,19,495,494,North
18,23,None,South,East,West,1,1,3,1,5,1,12,20,494,493,North
17,23,None,None,East,West,1,1,3,1,5,1,12,19,493,492,West
16,23,None,None,East,West,1,1,3,1,5,1,12,18,492,491,West
15,23,North,None,East,West,1,1,3,1,5,1,12,18,491,490,West
14,23,None,None,East,West,1,1,3,1,5,1,12,19,490,489,West
13,23,None,None,East,West,1,1,3,1,5,1,12,18,489,488,West
12,23,North,None,East,West,1,1,3,1,5,1,12,18,488,487,West
11,23,None,None,East,West,1,1,3,1,5,1,12,19,487,486,West
10,23,None,None,East,West,1,1,3,1,5,1,12,20,486,485,West
9,23,None,South,East,West,1,1,3,1,5,1,12,19,485,484,West
9,22,North,South,None,None,1,1,3,1,5,1,12,19,484,483,South
9,21,North,South,None,None,1,1,3,1,5,1,12,19,483,482,South
9,20,North,None,East,None,1,1,3,1,5,1,12,18,482,481,South
10,20,None,None,East,West,1,1,3,1,5,1,12,19,481,480,East
11,20,None,None,East,West,1,1,3,1,5,1,12,19,480,479,East
12,20,None,South,None,West,1,1,3,1,5,1,12,19,479,478,East
12,19,North,South,None,None,1,1,3,1,5,1,12,18,478,477,South
12,18,North,South,None,None,1,1,3,1,5,1,12,17,477,476,South
12,17,North,None,East,West,1,1,3,1,5,1,13,17,476,475,South
14,3,None,None,East,West,10,15,13,15,14,15,17,15,0,-1,Stop
15,3,North,None,East,West,11,15,13,16,15,15,17,15,-1,-2,East
15,4,North,South,None,None,12,15,13,17,14,15,16,15,-2,-3,North
15,5,None,South,East,None,11,15,13,16,13,15,17,15,-3,-4,North
16,5,None,None,East,West,10,15,13,16,12,15,17,15,-4,-5,East
17,5,None,None,East,West,10,15,14,16,13,15,16,15,-5,-6,East
18,5,North,None,None,West,11,15,13,16,14,15,17,15,-6,-7,East
18,6,North,South,None,None,12,15,13,17,14,15,17,15,-7,-8,North
18,7,North,South,None,None,13,15,12,17,14,16,16,15,-8,-9,North
18,8,None,South,East,West,13,16,13,17,13,16,16,15,-9,-10,North
17,8,None,None,East,West,13,16,12,17,13,15,16,15,-10,-11,West
16,8,None,None,East,West,13,17,13,17,13,16,15,15,-11,-12,West
15,8,North,None,East,West,12,17,12,17,13,16,15,15,-12,-13,West
15,9,North,South,None,None,11,17,13,17,13,17,15,15,-13,-14,North
15,10,North,South,None,None,12,17,13,17,14,17,16,15,-14,-15,North
15,11,None,South,East,None,12,18,12,17,15,17,17,15,-15,-16,North
16,11,None,None,East,West,12,19,12,17,15,18,16,15,-16,-17,East
17,11,None,None,East,West,12,20,12,17,15,17,17,15,-17,-18,East
18,11,None,None,East,West,12,19,11,17,14,17,16,15,-18,-19,East
19,11,North,None,East,West,12,20,11,17,15,17,16,15,-19,-20,East
19,12,North,South,None,None,11,20,11,17,14,17,15,15,-20,-21,North
19,13,North,South,None,West,11,20,12,17,14,17,15,15,-21,-22,North
18,13,None,None,East,West,11,20,12,18,13,17,16,15,-22,-23,West
17,13,None,None,East,West,10,20,12,19,13,17,17,15,-23,-24,West
16,13,None,None,East,West,10,20,12,19,13,16,16,15,-24,-25,West
15,13,None,None,East,West,9,20,12,19,14,16,17,15,-25,-26,West
14,13,None,None,East,West,9,21,12,20,13,16,16,15,-26,-27,West
13,13,None,None,East,West,9,20,12,20,14,16,16,15,-27,-28,West
12,13,None,None,East,West,9,20,12,20,13,16,15,15,-28,-29,West
11,13,None,None,East,West,10,20,12,20,14,16,15,15,-29,-30,West
10,13,None,None,East,West,10,20,11,20,14,15,15,15,-30,-31,West
9,13,None,None,East,West,9,20,10,20,14,16,15,15,-31,-32,West
8,13,North,South,East,None,9,20,10,20,14,15,15,15,-32,-33,West
8,14,North,South,None,None,10,20,10,20,14,15,16,15,-33,-34,North
8,15,North,South,None,West,10,20,10,20,13,15,17,15,-34,-35,North
8,16,North,South,None,None,10,20,9,20,13,15,17,15,-35,-36,North
8,17,None,South,East,None,10,20,9,21,12,15,16,15,-36,-37,North
9,17,None,None,East,West,11,20,9,22,13,15,16,15,-37,-38,East
10,17,None,None,East,West,10,20,9,22,13,15,16,15,-38,-39,East
11,17,None,None,East,West,11,20,9,23,13,15,17,15,-39,-40,East
12,17,North,None,East,West,12,20,9,22,12,15,17,15,-40,-41,East
13,17,None,South,East,West,11,20,9,21,12,15,16,15,-41,-42,East
13,16,North,South,East,None,10,20,9,20,11,15,16,15,-42,-43,South
13,15,North,None,East,West,9,20,10,20,10,15,16,15,-43,-44,South
12,15,None,None,East,West,10,20,11,20,11,15,17,15,-44,155,West
11,15,None,None,East,West,11,20,12,20,5,1,17,15,155,154,West
10,15,None,None,East,None,12,20,12,19,5,1,17,15,154,153,West
11,15,None,None,East,West,12,20,12,18,5,1,17,15,153,152,East
12,15,None,None,East,West,11,20,12,18,5,1,16,15,152,151,East
13,15,North,None,East,West,10,20,12,18,5,1,16,15,151,150,East
13,16,North,South,East,None,9,20,12,19,5,1,17,15,150,149,North
13,17,None,South,East,West,10,20,12,18,5,1,17,15,149,148,North
12,17,North,None,East,West,10,20,12,18,5,1,16,15,148,347,West
12,18,North,South,None,None,11,20,3,1,5,1,16,15,347,346,North
12,19,North,South,None,None,11,20,3,1,5,1,15,15,346,545,North
12,20,None,South,None,West,1,1,3,1,5,1,16,15,545,544,North
11,20,None,None,East,West,1,1,3,1,5,1,17,15,544,543,West
10,20,None,None,East,West,1,1,3,1,5,1,17,15,543,542,West
9,20,North,None,East,None,1,1,3,1,5,1,16,15,542,541,West
9,21,North,South,None,None,1,1,3,1,5,1,15,15,541,540,North
9,22,North,South,None,None,1,1,3,1,5,1,14,15,540,539,North
9,23,None,South,East,West,1,1,3,1,5,1,14,16,539,538,North
10,23,None,None,East,West,1,1,3,1,5,1,13,16,538,537,East
11,23,None,None,East,West,1,1,3,1,5,1,13,17,537,536,East
12,23,North,None,East,West,1,1,3,1,5,1,14,17,536,535,East
13,23,None,None,East,West,1,1,3,1,5,1,14,16,535,534,East
14,23,None,None,East,West,1,1,3,1,5,1,14,15,534,533,East
15,23,North,None,East,West,1,1,3,1,5,1,13,15,533,532,East
16,23,None,None,East,West,1,1,3,1,5,1,13,15,532,531,East
17,23,None,None,East,West,1,1,3,1,5,1,12,15,531,530,East
18,23,None,South,East,West,1,1,3,1,5,1,13,15,530,529,East
18,22,North,South,None,None,1,1,3,1,5,1,13,15,529,528,South
18,21,North,South,None,None,1,1,3,1,5,1,13,15,528,527,South
18,20,North,None,None,West,1,1,3,1,5,1,12,15,527,526,South
17,20,None,None,East,West,1,1,3,1,5,1,13,15,526,525,West
16,20,None,None,East,West,1,1,3,1,5,1,13,15,525,524,West
15,20,None,South,East,None,1,1,3,1,5,1,12,15,524,523,West
15,19,North,South,None,None,1,1,3,1,5,1,11,15,523,522,South
15,18,North,South,None,None,1,1,3,1,5,1,12,15,522,521,South
15,17,North,None,East,West,1,1,3,1,5,1,13,15,521,520,South
14,3,None,None,East,West,10,15,13,15,14,15,17,15,0,-1,Stop
15,3,North,None,East,West,11,15,13,15,14,16,17,15,-1,-2,East
15,4,North,South,None,None,12,15,13,16,13,16,17,15,-2,-3,North
15,5,None,South,East,None,13,15,13,17,14,16,16,15,-3,-4,North
16,5,None,None,East,West,14,15,14,17,14,17,15,15,-4,-5,East
17,5,None,None,East,West,14,15,13,17,14,17,14,15,-5,-6,East
18,5,North,None,None,West,15,15,13,17,13,17,13,15,-6,-7,East
18,6,North,South,None,None,14,15,14,17,13,16,13,16,-7,-8,North
18,7,North,South,None,None,15,15,15,17,13,15,13,16,-8,-9,North
18,8,None,South,East,West,15,15,15,18,14,15,13,17,-9,-10,North
17,8,None,None,East,West,14,15,15,17,13,15,12,17,-10,-11,West
16,8,None,None,East,West,14,16,15,17,13,16,12,17,-11,-12,West
15,8,North,None,East,West,14,15,14,17,13,16,12,17,-12,-13,West
15,9,North,South,None,None,14,15,13,17,14,16,13,17,-13,-14,North
15,10,North,South,None,None,13,15,13,17,14,15,13,16,-14,-15,North
15,11,None,South,East,None,12,15,14,17,13,15,14,16,-15,-16,North
16,11,None,None,East,West,11,15,14,17,13,15,14,16,-16,-17,East
17,11,None,None,East,West,11,15,15,17,12,15,14,17,-17,-18,East
18,11,None,None,East,West,11,15,15,17,13,15,15,17,-18,-19,East
19,11,North,None,East,West,12,15,16,17,14,15,15,17,-19,-20,East
19,12,North,South,None,None,11,15,15,17,14,16,15,17,-20,-21,North
19,13,North,South,None,West,11,15,15,17,14,16,15,18,-21,-22,North
18,13,None,None,East,West,11,15,15,18,14,15,15,18,-22,-23,West
17,13,None,None,East,West,12,15,15,17,13,15,15,17,-23,-24,West
16,13,None,None,East,West,11,15,16,17,14,15,15,17,-24,-25,West
15,13,None,None,East,West,11,15,16,17,13,15,15,17,-25,-26,West
14,13,None,None,East,West,10,15,17,17,13,16,16,17,-26,-27,West
13,13,None,None,East,West,10,15,18,17,13,17,15,17,-27,-28,West
12,13,None,None,East,West,10,15,17,17,12,17,15,18,-28,-29,West
11,13,None,None,East,West,10,15,17,17,11,17,15,17,-29,-30,West
10,13,None,None,East,West,10,15,16,17,11,17,14,17,-30,-31,West
9,13,None,None,East,West,11,15,17,17,10,17,14,17,-31,-32,West
8,13,North,South,East,None,12,15,16,17,10,17,13,17,-32,-33,West
8,14,North,South,None,None,12,15,15,17,9,17,14,17,-33,-34,North
8,15,North,South,None,West,13,15,16,17,10,17,13,17,-34,-35,North
8,16,North,South,None,None,13,16,15,17,11,17,14,17,-35,-36,North
8,17,None,South,East,None,13,17,14,17,12,17,13,17,-36,-37,North
9,17,None,None,East,West,13,17,14,17,12,18,12,17,-37,-38,East
10,17,None,None,East,West,13,16,13,17,12,19,11,17,-38,161,East
11,17,None,None,East,West,13,16,13,17,12,20,7,1,161,160,East
12,17,North,None,East,West,13,16,13,17,12,19,7,1,160,359,East
13,17,None,South,East,West,13,16,3,1,12,19,7,1,359,558,East
13,16,North,South,East,None,1,1,3,1,12,19,7,1,558,557,South
13,15,North,None,East,West,1,1,3,1,12,19,7,1,557,556,South
12,15,None,None,East,West,1,1,3,1,12,20,7,1,556,555,West
11,15,None,None,East,West,1,1,3,1,12,20,7,1,555,554,West
10,15,None,None,East,None,1,1,3,1,11,20,7,1,554,553,West
11,15,None,None,East,West,1,1,3,1,11,20,7,1,553,552,East
12,15,None,None,East,West,1,1,3,1,11,20,7,1,552,551,East
13,15,North,None,East,West,1,1,3,1,11,20,7,1,551,550,East
13,16,North,South,East,None,1,1,3,1,10,20,7,1,550,549,North
13,17,None,South,East,West,1,1,3,1,9,20,7,1,549,548,North
12,17,North,None,East,West,1,1,3,1,9,21,7,1,548,547,West
12,18,North,South,None,None,1,1,3,1,9,22,7,1,547,546,North
12,19,North,South,None,None,1,1,3,1,9,21,7,1,546,545,North
12,20,None,South,None,West,1,1,3,1,9,21,7,1,545,544,North
11,20,None,None,East,West,1,1,3,1,9,21,7,1,544,543,West
1,11,None,South,East,None,6,5,6,9,8,11,14,6,0,-1,Stop
1,10,North,South,None,None,6,4,6,8,8,11,14,6,-1,-2,South
1,9,North,South,East,None,6,5,7,8,8,11,14,6,-2,-3,South
2,9,None,South,East,West,5,5,7,8,8,11,14,5,-3,-4,East
2,8,North,South,East,West,5,4,7,9,8,11,14,4,-4,-5,South
3,8,North,South,East,West,5,4,7,9,8,11,14,5,-5,-6,East
3,9,None,South,East,West,5,5,7,9,8,11,14,4,-6,-7,North
4,9,None,South,East,West,6,5,8,9,8,11,14,3,-7,-8,East
5,9,North,South,East,West,6,5,8,9,7,11,13,3,-8,-9,East
6,9,North,South,East,West,7,5,7,9,8,11,14,3,-9,190,East
7,9,None,South,East,West,7,5,3,1,9,11,15,3,190,189,East
7,8,North,South,East,West,7,5,3,1,8,11,14,3,189,188,South
7,7,North,None,East,West,7,5,3,1,9,11,14,3,188,187,South
6,7,North,None,East,West,6,5,3,1,9,11,13,3,187,186,West
5,7,North,None,East,West,6,5,3,1,8,11,13,4,186,185,West
4,7,North,None,East,West,7,5,3,1,7,11,13,3,185,184,West
3,7,North,None,East,West,8,5,3,1,8,11,13,3,184,183,West
2,7,North,None,East,West,7,5,3,1,8,11,14,3,183,182,West
1,7,North,South,East,None,7,5,3,1,7,11,14,3,182,181,West
1,6,North,South,None,None,8,5,3,1,8,11,14,3,181,180,South
1,5,North,South,East,None,8,5,3,1,7,11,15,3,180,179,South
2,5,None,South,East,West,7,5,3,1,7,11,14,3,179,178,East
3,5,None,South,East,West,7,5,3,1,6,11,13,3,178,177,East
4,5,None,South,East,West,7,5,3,1,5,11,14,3,177,176,East
5,5,None,South,East,West,7,4,3,1,6,11,13,3,176,175,East
5,4,North,South,East,West,7,3,3,1,5,11,13,3,175,174,South
5,3,North,None,East,West,7,4,3,1,5,11,13,4,174,173,South
6,3,North,None,East,West,7,5,3,1,5,10,13,5,173,172,East
6,4,North,South,East,West,7,4,3,1,5,11,13,4,172,371,North
7,4,North,South,East,West,1,1,3,1,5,10,13,4,371,370,East
8,4,North,South,East,West,1,1,3,1,5,10,13,4,370,369,East
9,4,North,South,East,West,1,1,3,1,5,10,13,3,369,368,East
9,3,North,None,East,West,1,1,3,1,6,10,14,3,368,367,South
10,3,North,None,East,West,1,1,3,1,6,10,14,4,367,366,East
