@relation 'pacmanInformation-weka.filters.unsupervised.attribute.Remove-R7-8,17-22'

@attribute PacPosX numeric
@attribute PacPosY numeric
@attribute ActN {North,None}
@attribute ActSo {South,None}
@attribute ActE {East,None}
@attribute ActW {West,None}
@attribute G1PosX numeric
@attribute G1PosY numeric
@attribute G2PosX numeric
@attribute G2PosY numeric
@attribute G3PosX numeric
@attribute G3PosY numeric
@attribute G4PosX numeric
@attribute G4PosY numeric
@attribute Score numeric
@attribute NextScore numeric
@attribute PacDir {North,South,East,West,Stop,None}

@data
6,6,None,None,East,West,6,4,8,6,11,3,16,6,-9,-10,East
7,6,None,South,East,West,6,4,8,6,11,3,16,6,-10,189,East
8,6,None,None,East,West,6,4,3,1,11,3,16,6,189,188,East
7,6,None,South,East,West,6,4,3,1,11,3,16,6,188,187,West
7,5,North,South,None,None,6,4,3,1,11,3,16,6,187,186,South
7,4,North,South,East,West,6,4,3,1,11,3,16,6,186,385,South
6,4,None,South,East,West,1,1,3,1,11,3,16,6,385,384,West
5,4,None,South,East,West,1,1,3,1,11,3,16,6,384,383,West
6,4,None,South,East,West,1,1,3,1,11,3,16,6,383,382,East
7,4,North,South,East,West,1,1,3,1,11,3,16,6,382,381,East
8,4,None,South,East,West,1,1,3,1,11,3,16,6,381,380,East
9,4,None,South,East,West,1,1,3,1,11,3,16,6,380,379,East
10,4,None,South,East,West,1,1,3,1,11,3,16,6,379,378,East
11,4,None,South,East,West,1,1,3,1,11,3,16,6,378,577,East
11,3,North,None,East,West,1,1,3,1,5,1,16,6,577,576,South
12,3,North,None,East,West,1,1,3,1,5,1,16,6,576,575,East
13,3,North,None,East,West,1,1,3,1,5,1,16,6,575,574,East
14,3,North,None,East,West,1,1,3,1,5,1,16,6,574,573,East
14,4,North,South,East,West,1,1,3,1,5,1,16,6,573,572,North
14,5,North,South,None,None,1,1,3,1,5,1,16,6,572,571,North
14,6,None,South,East,West,1,1,3,1,5,1,16,6,571,570,North
15,6,None,None,East,West,1,1,3,1,5,1,16,6,570,0,East
1,6,None,South,East,None,6,4,8,6,11,3,16,6,0,-1,Stop
2,6,None,None,East,West,6,4,8,6,11,3,16,6,-1,-2,East
3,6,None,None,East,West,6,4,8,6,11,3,16,6,-2,-3,East
4,6,None,None,East,West,6,4,8,6,11,3,16,6,-3,-4,East
5,6,None,None,East,West,6,4,8,6,11,3,16,6,-4,-5,East
6,6,None,None,East,West,6,4,8,6,11,3,16,6,-5,-6,East
7,6,None,South,East,West,6,4,8,6,11,3,16,6,-6,193,East
8,6,None,None,East,West,6,4,3,1,11,3,16,6,193,192,East
7,6,None,South,East,West,6,4,3,1,11,3,16,6,192,191,West
7,5,North,South,None,None,6,4,3,1,11,3,16,6,191,190,South
7,4,North,South,East,West,6,4,3,1,11,3,16,6,190,189,South
7,3,North,None,East,West,6,4,3,1,11,3,16,6,189,188,South
8,3,North,None,East,West,6,4,3,1,11,3,16,6,188,187,East
8,4,None,South,East,West,6,4,3,1,11,3,16,6,187,186,North
7,4,North,South,East,West,6,4,3,1,11,3,16,6,186,385,West
6,4,None,South,East,West,1,1,3,1,11,3,16,6,385,384,West
7,4,North,South,East,West,1,1,3,1,11,3,16,6,384,383,East
8,4,None,South,East,West,1,1,3,1,11,3,16,6,383,382,East
9,4,None,South,East,West,1,1,3,1,11,3,16,6,382,381,East
10,4,None,South,East,West,1,1,3,1,11,3,16,6,381,380,East
10,3,North,None,East,West,1,1,3,1,11,3,16,6,380,379,South
10,3,North,None,East,West,1,1,3,1,11,3,16,6,379,578,South
11,3,North,None,East,West,1,1,3,1,5,1,16,6,578,577,East
12,3,North,None,East,West,1,1,3,1,5,1,16,6,577,576,East
13,3,North,None,East,West,1,1,3,1,5,1,16,6,576,575,East
14,3,North,None,East,West,1,1,3,1,5,1,16,6,575,574,East
14,4,North,South,East,West,1,1,3,1,5,1,16,6,574,573,North
14,5,North,South,None,None,1,1,3,1,5,1,16,6,573,572,North
14,6,None,South,East,West,1,1,3,1,5,1,16,6,572,571,North
15,6,None,None,East,West,1,1,3,1,5,1,16,6,571,0,East
1,6,None,South,East,None,6,4,8,6,11,3,16,6,0,-1,Stop
2,6,None,None,East,West,6,4,8,6,11,3,16,6,-1,-2,East
3,6,None,None,East,West,6,4,8,6,11,3,16,6,-2,-3,East
4,6,None,None,East,West,6,4,8,6,11,3,16,6,-3,-4,East
5,6,None,None,East,West,6,4,8,6,11,3,16,6,-4,-5,East
6,6,None,None,East,West,6,4,8,6,11,3,16,6,-5,-6,East
7,6,None,South,East,West,6,4,8,6,11,3,16,6,-6,193,East
8,6,None,None,East,West,6,4,3,1,11,3,16,6,193,192,East
9,6,None,None,East,West,6,4,3,1,11,3,16,6,192,191,East
10,6,None,None,East,West,6,4,3,1,11,3,16,6,191,190,East
11,6,None,None,East,West,6,4,3,1,11,3,16,6,190,189,East
12,6,None,None,East,West,6,4,3,1,11,3,16,6,189,188,East
13,6,None,None,East,West,6,4,3,1,11,3,16,6,188,187,East
14,6,None,South,East,West,6,4,3,1,11,3,16,6,187,186,East
15,6,None,None,East,West,6,4,3,1,11,3,16,6,186,385,East
16,6,None,South,East,West,6,4,3,1,11,3,7,1,385,384,East
16,5,North,South,None,None,6,4,3,1,11,3,7,1,384,383,South
16,4,North,South,East,West,6,4,3,1,11,3,7,1,383,382,South
16,3,North,None,East,West,6,4,3,1,11,3,7,1,382,381,South
16,3,North,None,East,West,6,4,3,1,11,3,7,1,381,380,South
15,3,North,None,East,West,6,4,3,1,11,3,7,1,380,379,West
14,3,North,None,East,West,6,4,3,1,11,3,7,1,379,378,West
13,3,North,None,East,West,6,4,3,1,11,3,7,1,378,377,West
12,3,North,None,East,West,6,4,3,1,11,3,7,1,377,576,West
11,3,North,None,East,West,6,4,3,1,5,1,7,1,576,575,West
11,4,None,South,East,West,6,4,3,1,5,1,7,1,575,574,North
10,4,None,South,East,West,6,4,3,1,5,1,7,1,574,573,West
9,4,None,South,East,West,6,4,3,1,5,1,7,1,573,572,West
8,4,None,South,East,West,6,4,3,1,5,1,7,1,572,571,West
1,6,None,South,East,None,6,4,8,6,11,3,16,6,0,-1,Stop
1,6,None,South,East,None,6,4,8,6,11,3,16,6,-1,-2,Stop
1,6,None,South,East,None,6,4,8,6,11,3,16,6,-2,-3,Stop
1,6,None,South,East,None,6,4,8,6,11,3,16,6,-3,-4,Stop
2,6,None,None,East,West,6,4,8,6,11,3,16,6,-4,-5,East
3,6,None,None,East,West,6,4,8,6,11,3,16,6,-5,-6,East
4,6,None,None,East,West,6,4,8,6,11,3,16,6,-6,-7,East
5,6,None,None,East,West,6,4,8,6,11,3,16,6,-7,-8,East
6,6,None,None,East,West,6,4,8,6,11,3,16,6,-8,-9,East
7,6,None,South,East,West,6,4,8,6,11,3,16,6,-9,190,East
8,6,None,None,East,West,6,4,3,1,11,3,16,6,190,189,East
9,6,None,None,East,West,6,4,3,1,11,3,16,6,189,188,East
10,6,None,None,East,West,6,4,3,1,11,3,16,6,188,187,East
11,6,None,None,East,West,6,4,3,1,11,3,16,6,187,186,East
12,6,None,None,East,West,6,4,3,1,11,3,16,6,186,185,East
13,6,None,None,East,West,6,4,3,1,11,3,16,6,185,184,East
14,6,None,South,East,West,6,4,3,1,11,3,16,6,184,183,East
15,6,None,None,East,West,6,4,3,1,11,3,16,6,183,382,East
16,6,None,South,East,West,6,4,3,1,11,3,7,1,382,381,East
16,5,North,South,None,None,6,4,3,1,11,3,7,1,381,380,South
16,4,North,South,East,West,6,4,3,1,11,3,7,1,380,379,South
16,3,North,None,East,West,6,4,3,1,11,3,7,1,379,378,South
15,3,North,None,East,West,6,4,3,1,11,3,7,1,378,377,West
14,3,North,None,East,West,6,4,3,1,11,3,7,1,377,376,West
13,3,North,None,East,West,6,4,3,1,11,3,7,1,376,375,West
12,3,North,None,East,West,6,4,3,1,11,3,7,1,375,574,West
11,3,North,None,East,West,6,4,3,1,5,1,7,1,574,573,West
11,4,None,South,East,West,6,4,3,1,5,1,7,1,573,572,North
10,4,None,South,East,West,6,4,3,1,5,1,7,1,572,571,West
9,4,None,South,East,West,6,4,3,1,5,1,7,1,571,570,West
8,4,None,South,East,West,6,4,3,1,5,1,7,1,570,569,West
7,4,North,South,East,West,6,4,3,1,5,1,7,1,569,0,West
1,6,None,South,East,None,6,4,8,6,11,3,16,6,0,-1,Stop
1,6,None,South,East,None,6,4,8,6,11,3,16,6,-1,-2,Stop
1,6,None,South,East,None,6,4,8,6,11,3,16,6,-2,-3,Stop
1,6,None,South,East,None,6,4,8,6,11,3,16,6,-3,-4,Stop
1,6,None,South,East,None,6,4,8,6,11,3,16,6,-4,-5,Stop
1,6,None,South,East,None,6,4,8,6,11,3,16,6,-5,-6,Stop
1,6,None,South,East,None,6,4,8,6,11,3,16,6,-6,-7,Stop
1,6,None,South,East,None,6,4,8,6,11,3,16,6,-7,-8,Stop
1,6,None,South,East,None,6,4,8,6,11,3,16,6,-8,-9,Stop
1,6,None,South,East,None,6,4,8,6,11,3,16,6,-9,-10,Stop
1,6,None,South,East,None,6,4,8,6,11,3,16,6,-10,-11,Stop
1,6,None,South,East,None,6,4,8,6,11,3,16,6,-11,-12,Stop
2,6,None,None,East,West,6,4,8,6,11,3,16,6,-12,-13,East
3,6,None,None,East,West,6,4,8,6,11,3,16,6,-13,-14,East
4,6,None,None,East,West,6,4,8,6,11,3,16,6,-14,-15,East
5,6,None,None,East,West,6,4,8,6,11,3,16,6,-15,-16,East
6,6,None,None,East,West,6,4,8,6,11,3,16,6,-16,-17,East
7,6,None,South,East,West,6,4,8,6,11,3,16,6,-17,182,East
8,6,None,None,East,West,6,4,3,1,11,3,16,6,182,181,East
9,6,None,None,East,West,6,4,3,1,11,3,16,6,181,180,East
10,6,None,None,East,West,6,4,3,1,11,3,16,6,180,179,East
11,6,None,None,East,West,6,4,3,1,11,3,16,6,179,178,East
12,6,None,None,East,West,6,4,3,1,11,3,16,6,178,177,East
13,6,None,None,East,West,6,4,3,1,11,3,16,6,177,176,East
14,6,None,South,East,West,6,4,3,1,11,3,16,6,176,175,East
15,6,None,None,East,West,6,4,3,1,11,3,16,6,175,374,East
16,6,None,South,East,West,6,4,3,1,11,3,7,1,374,373,East
16,5,North,South,None,None,6,4,3,1,11,3,7,1,373,372,South
16,4,North,South,East,West,6,4,3,1,11,3,7,1,372,371,South
16,3,North,None,East,West,6,4,3,1,11,3,7,1,371,370,South
15,3,North,None,East,West,6,4,3,1,11,3,7,1,370,369,West
14,3,North,None,East,West,6,4,3,1,11,3,7,1,369,368,West
13,3,North,None,East,West,6,4,3,1,11,3,7,1,368,367,West
12,3,North,None,East,West,6,4,3,1,11,3,7,1,367,566,West
11,3,North,None,East,West,6,4,3,1,5,1,7,1,566,565,West
11,4,None,South,East,West,6,4,3,1,5,1,7,1,565,564,North
10,4,None,South,East,West,6,4,3,1,5,1,7,1,564,563,West
9,4,None,South,East,West,6,4,3,1,5,1,7,1,563,562,West
8,4,None,South,East,West,6,4,3,1,5,1,7,1,562,561,West
1,6,None,South,East,None,6,4,8,6,11,3,16,6,0,-1,Stop
1,6,None,South,East,None,6,4,9,6,10,3,16,6,-1,-2,Stop
1,6,None,South,East,None,7,4,9,6,11,3,16,6,-2,-3,Stop
2,6,None,None,East,West,7,3,10,6,11,4,16,5,-3,-4,East
3,6,None,None,East,West,7,3,11,6,11,3,16,6,-4,-5,East
4,6,None,None,East,West,6,3,10,6,11,3,17,6,-5,-6,East
5,6,None,None,East,West,5,3,10,6,10,3,17,6,-6,-7,East
6,6,None,None,East,West,6,3,10,6,9,3,17,6,-7,-8,East
7,6,None,South,East,West,5,3,10,6,9,4,17,6,-8,-9,East
8,6,None,None,East,West,4,3,11,6,8,4,17,6,-9,-10,East
9,6,None,None,East,West,4,3,10,6,9,4,18,6,-10,189,East
10,6,None,None,East,West,5,3,3,1,9,4,18,6,189,188,East
11,6,None,None,East,West,4,3,3,1,8,4,18,5,188,187,East
12,6,None,None,East,West,3,3,3,1,8,4,18,4,187,186,East
13,6,None,None,East,West,3,4,3,1,8,4,17,4,186,185,East
14,6,None,South,East,West,3,4,3,1,8,3,17,3,185,184,East
15,6,None,None,East,West,3,4,3,1,7,3,16,3,184,183,East
16,6,None,South,East,West,2,4,3,1,7,4,16,4,183,182,East
16,5,North,South,None,None,3,4,3,1,7,3,17,4,182,181,South
16,4,North,South,East,West,3,4,3,1,7,4,18,4,181,180,South
15,4,None,South,East,West,3,3,3,1,7,3,18,3,180,179,West
14,4,North,South,East,West,3,3,3,1,7,4,17,3,179,178,West
15,4,None,South,East,West,2,3,3,1,8,4,16,3,178,177,East
16,4,North,South,East,West,2,4,3,1,9,4,17,3,177,376,East
16,3,North,None,East,West,3,4,3,1,9,4,7,1,376,375,South
16,3,North,None,East,West,2,4,3,1,9,4,7,1,375,374,South
16,3,North,None,East,West,2,4,3,1,9,4,7,1,374,373,South
15,3,North,None,East,West,3,4,3,1,9,3,7,1,373,372,West
14,3,North,None,East,West,3,4,3,1,9,4,7,1,372,371,West
13,3,North,None,East,West,2,4,3,1,8,4,7,1,371,370,West
12,3,North,None,East,West,1,4,3,1,9,4,7,1,370,369,West
11,3,North,None,East,West,1,3,3,1,10,4,7,1,369,568,West
10,3,North,None,East,West,1,3,3,1,5,1,7,1,568,567,West
10,4,None,South,East,West,2,3,3,1,5,1,7,1,567,566,North
10,4,None,South,East,West,2,4,3,1,5,1,7,1,566,565,North
9,4,None,South,East,West,2,3,3,1,5,1,7,1,565,564,West
8,4,None,South,East,West,2,3,3,1,5,1,7,1,564,563,West
7,4,North,South,East,West,1,3,3,1,5,1,7,1,563,562,West
6,4,None,South,East,West,2,3,3,1,5,1,7,1,562,561,West
5,4,None,South,East,West,2,4,3,1,5,1,7,1,561,560,West
4,4,None,South,East,West,2,4,3,1,5,1,7,1,560,559,West
3,4,None,South,East,West,1,4,3,1,5,1,7,1,559,558,West
2,4,None,South,East,West,1,3,3,1,5,1,7,1,558,557,West
1,4,North,South,East,None,1,3,3,1,5,1,7,1,557,0,West
1,6,None,South,East,None,6,4,8,6,11,3,16,6,0,-1,Stop
1,6,None,South,East,None,5,4,9,6,11,4,16,6,-1,-2,Stop
1,6,None,South,East,None,4,4,9,6,10,4,16,6,-2,-3,Stop
1,6,None,South,East,None,5,4,9,6,9,4,17,6,-3,-4,Stop
1,6,None,South,East,None,5,4,9,6,8,4,17,6,-4,-5,Stop
1,6,None,South,East,None,6,4,8,6,7,4,16,6,-5,-6,Stop
2,6,None,None,East,West,5,4,9,6,8,4,17,6,-6,-7,East
3,6,None,None,East,West,5,4,10,6,8,4,16,6,-7,-8,East
4,6,None,None,East,West,5,3,9,6,9,4,16,6,-8,-9,East
5,6,None,None,East,West,4,3,9,6,9,3,16,5,-9,-10,East
6,6,None,None,East,West,4,4,8,6,10,3,16,4,-10,-11,East
7,6,None,South,East,West,5,4,9,6,11,3,16,3,-11,-12,East
8,6,None,None,East,West,6,4,10,6,12,3,16,3,-12,-13,East
9,6,None,None,East,West,7,4,11,6,12,4,17,3,-13,-14,East
10,6,None,None,East,West,7,3,12,6,13,4,17,3,-14,-15,East
11,6,None,None,East,West,7,4,12,6,13,3,17,3,-15,184,East
12,6,None,None,East,West,8,4,3,1,13,4,17,3,184,183,East
13,6,None,None,East,West,7,4,3,1,14,4,17,4,183,182,East
14,6,None,South,East,West,6,4,3,1,15,4,18,4,182,181,East
15,6,None,None,East,West,5,4,3,1,14,4,18,3,181,180,East
16,6,None,South,East,West,6,4,3,1,15,4,18,4,180,179,East
17,6,None,None,East,West,5,4,3,1,15,4,18,3,179,178,East
18,6,None,South,None,West,5,3,3,1,16,4,18,4,178,177,East
18,5,North,South,None,None,5,4,3,1,16,5,18,4,177,376,South
18,4,North,South,None,West,4,4,3,1,16,6,7,1,376,375,South
18,3,North,None,None,West,4,4,3,1,16,5,7,1,375,374,South
17,3,North,None,East,West,4,4,3,1,16,5,7,1,374,373,West
17,4,None,South,East,West,4,4,3,1,16,5,7,1,373,372,North
17,4,None,South,East,West,3,4,3,1,16,6,7,1,372,371,North
16,4,North,South,East,West,3,4,3,1,15,6,7,1,371,370,West
15,4,None,South,East,West,2,4,3,1,16,6,7,1,370,369,West
14,4,North,South,East,West,3,4,3,1,15,6,7,1,369,368,West
14,5,North,South,None,None,2,4,3,1,15,6,7,1,368,367,North
14,6,None,South,East,West,3,4,3,1,15,6,7,1,367,566,North
15,6,None,None,East,West,3,4,3,1,5,1,7,1,566,565,East
16,6,None,South,East,West,4,4,3,1,5,1,7,1,565,564,East
15,6,None,None,East,West,4,4,3,1,5,1,7,1,564,563,West
14,6,None,South,East,West,5,4,3,1,5,1,7,1,563,562,West
13,6,None,None,East,West,6,4,3,1,5,1,7,1,562,561,West
12,6,None,None,East,West,6,3,3,1,5,1,7,1,561,560,West
11,6,None,None,East,West,6,3,3,1,5,1,7,1,560,559,West
10,6,None,None,East,West,5,3,3,1,5,1,7,1,559,558,West
9,6,None,None,East,West,6,3,3,1,5,1,7,1,558,557,West
8,6,None,None,East,West,6,3,3,1,5,1,7,1,557,556,West
7,6,None,South,East,West,6,3,3,1,5,1,7,1,556,555,West
7,5,North,South,None,None,6,4,3,1,5,1,7,1,555,554,South
7,4,North,South,East,West,6,3,3,1,5,1,7,1,554,553,South
6,4,None,South,East,West,7,3,3,1,5,1,7,1,553,552,West
5,4,None,South,East,West,8,3,3,1,5,1,7,1,552,551,West
4,4,None,South,East,West,8,3,3,1,5,1,7,1,551,550,West
5,4,None,South,East,West,8,3,3,1,5,1,7,1,550,549,East
6,4,None,South,East,West,9,3,3,1,5,1,7,1,549,548,East
7,4,North,South,East,West,9,4,3,1,5,1,7,1,548,547,East
8,4,None,South,East,West,9,3,3,1,5,1,7,1,547,546,East
9,4,None,South,East,West,10,3,3,1,5,1,7,1,546,0,East
1,6,None,South,East,None,6,4,8,6,11,3,16,6,0,-1,Stop
2,6,None,None,East,West,6,4,9,6,11,4,16,6,-1,-2,East
3,6,None,None,East,West,6,3,8,6,10,4,16,5,-2,-3,East
4,6,None,None,East,West,7,3,7,6,10,4,16,4,-3,-4,East
5,6,None,None,East,West,7,4,8,6,9,4,15,4,-4,-5,East
6,6,None,None,East,West,8,4,8,6,9,3,14,4,-5,-6,East
7,6,None,South,East,West,8,3,9,6,9,3,14,5,-6,193,East
8,6,None,None,East,West,8,3,3,1,9,3,14,4,193,192,East
9,6,None,None,East,West,9,3,3,1,9,3,14,4,192,191,East
10,6,None,None,East,West,10,3,3,1,8,3,15,4,191,190,East
11,6,None,None,East,West,11,3,3,1,8,4,14,4,190,189,East
12,6,None,None,East,West,12,3,3,1,8,3,13,4,189,188,East
13,6,None,None,East,West,11,3,3,1,7,3,12,4,188,187,East
14,6,None,South,East,West,12,3,3,1,7,3,12,3,187,186,East
14,5,North,South,None,None,12,4,3,1,6,3,13,3,186,385,South
14,4,North,South,East,West,12,3,3,1,6,3,14,3,385,384,South
14,3,North,None,East,West,12,4,3,1,6,4,7,1,384,383,South
13,3,North,None,East,West,12,3,3,1,7,4,7,1,383,582,West
12,3,North,None,East,West,1,1,3,1,7,4,7,1,582,581,West
11,3,North,None,East,West,1,1,3,1,6,4,7,1,581,580,West
10,3,North,None,East,West,1,1,3,1,6,4,7,1,580,579,West
9,3,North,None,East,West,1,1,3,1,6,3,7,1,579,578,West
8,3,North,None,East,West,1,1,3,1,6,3,7,1,578,0,West
1,6,None,South,East,None,6,4,8,6,11,3,16,6,0,-1,Stop
1,6,None,South,East,None,6,4,7,6,12,3,16,6,-1,-2,Stop
1,6,None,South,East,None,6,4,8,6,12,3,15,6,-2,-3,Stop
2,6,None,None,East,West,5,4,8,6,13,3,16,6,-3,-4,East
3,6,None,None,East,West,5,3,7,6,12,3,16,6,-4,-5,East
4,6,None,None,East,West,5,4,6,6,13,3,16,6,-5,-6,East
5,6,None,None,East,West,5,4,6,6,14,3,17,6,-6,193,East
6,6,None,None,East,West,4,4,3,1,14,3,18,6,193,192,East
7,6,None,South,East,West,3,4,3,1,15,3,18,5,192,191,East
7,5,North,South,None,None,3,3,3,1,16,3,18,5,191,190,South
7,4,North,South,East,West,4,3,3,1,16,4,18,5,190,189,South
6,4,None,South,East,West,4,3,3,1,16,4,18,4,189,188,West
5,4,None,South,East,West,3,3,3,1,16,5,17,4,188,187,West
4,4,None,South,East,West,3,3,3,1,16,4,17,3,187,386,West
4,3,North,None,East,West,1,1,3,1,15,4,18,3,386,385,South
3,3,North,None,East,West,1,1,3,1,15,3,18,4,385,384,West
2,3,North,None,East,West,1,1,3,1,15,3,17,4,384,383,West
3,3,North,None,East,West,1,1,3,1,15,4,16,4,383,382,East
4,3,North,None,East,West,1,1,3,1,14,4,15,4,382,381,East
5,3,North,None,East,West,1,1,3,1,14,4,15,3,381,380,East
6,3,North,None,East,West,1,1,3,1,14,5,15,3,380,379,East
7,3,North,None,East,West,1,1,3,1,14,4,14,3,379,378,East
8,3,North,None,East,West,1,1,3,1,14,3,14,3,378,377,East
9,3,North,None,East,West,1,1,3,1,13,3,15,3,377,376,East
10,3,North,None,East,West,1,1,3,1,14,3,14,3,376,375,East
11,3,North,None,East,West,1,1,3,1,15,3,15,3,375,374,East
12,3,North,None,East,West,1,1,3,1,15,3,16,3,374,373,East
13,3,North,None,East,West,1,1,3,1,15,3,16,3,373,572,East
14,3,North,None,East,West,1,1,3,1,15,3,15,3,572,0,East
1,6,None,South,East,None,6,4,8,6,11,3,16,6,0,-1,Stop
2,6,None,None,East,West,6,4,8,6,10,3,16,6,-1,-2,East
3,6,None,None,East,West,6,4,9,6,11,3,17,6,-2,-3,East
4,6,None,None,East,West,7,4,10,6,10,3,16,6,-3,-4,East
5,6,None,None,East,West,7,3,9,6,10,3,16,6,-4,-5,East
6,6,None,None,East,West,8,3,9,6,9,3,15,6,-5,-6,East
7,6,None,South,East,West,9,3,10,6,10,3,15,6,-6,-7,East
8,6,None,None,East,West,8,3,11,6,10,4,16,6,-7,-8,East
9,6,None,None,East,West,8,4,12,6,9,4,16,6,-8,-9,East
10,6,None,None,East,West,8,4,13,6,9,3,15,6,-9,-10,East
11,6,None,None,East,West,8,3,12,6,10,3,15,6,-10,189,East
12,6,None,None,East,West,8,3,3,1,9,3,14,6,189,188,East
13,6,None,None,East,West,7,3,3,1,10,3,15,6,188,387,East
14,6,None,South,East,West,8,3,3,1,10,3,7,1,387,386,East
15,6,None,None,East,West,7,3,3,1,9,3,7,1,386,385,East
16,6,None,South,East,West,7,4,3,1,10,3,7,1,385,384,East
16,5,North,South,None,None,7,4,3,1,9,3,7,1,384,383,South
16,4,North,South,East,West,8,4,3,1,8,3,7,1,383,382,South
15,4,None,South,East,West,8,4,3,1,7,3,7,1,382,381,West
14,4,North,South,East,West,8,4,3,1,6,3,7,1,381,380,West
13,4,None,South,East,West,9,4,3,1,5,3,7,1,380,379,West
12,4,None,South,East,West,10,4,3,1,5,3,7,1,379,378,West
11,4,None,South,East,West,10,3,3,1,5,4,7,1,378,377,West
10,4,None,South,East,West,11,3,3,1,5,3,7,1,377,376,West
9,4,None,South,East,West,11,4,3,1,5,4,7,1,376,375,West
8,4,None,South,East,West,11,4,3,1,5,4,7,1,375,374,West
7,4,North,South,East,West,11,4,3,1,5,4,7,1,374,373,West
6,4,None,South,East,West,12,4,3,1,4,4,7,1,373,572,West
5,4,None,South,East,West,12,4,3,1,5,1,7,1,572,571,West
6,4,None,South,East,West,13,4,3,1,5,1,7,1,571,570,East
7,4,North,South,East,West,12,4,3,1,5,1,7,1,570,569,East
8,4,None,South,East,West,12,4,3,1,5,1,7,1,569,568,East
9,4,None,South,East,West,11,4,3,1,5,1,7,1,568,567,East
1,6,None,South,East,None,6,4,8,6,11,3,16,6,0,-1,Stop
1,6,None,South,East,None,5,4,9,6,11,3,16,6,-1,-2,Stop
1,6,None,South,East,None,5,3,10,6,12,3,16,5,-2,-3,Stop
1,6,None,South,East,None,4,3,10,6,12,3,16,5,-3,-4,Stop
2,6,None,None,East,West,4,4,9,6,12,4,16,6,-4,-5,East
3,6,None,None,East,West,4,3,10,6,11,4,17,6,-5,-6,East
4,6,None,None,East,West,4,4,10,6,12,4,18,6,-6,-7,East
5,6,None,None,East,West,5,4,11,6,13,4,18,5,-7,-8,East
6,6,None,None,East,West,4,4,11,6,14,4,18,6,-8,-9,East
7,6,None,South,East,West,3,4,11,6,14,3,18,6,-9,-10,East
8,6,None,None,East,West,3,4,12,6,14,4,17,6,-10,-11,East
9,6,None,None,East,West,3,3,11,6,13,4,16,6,-11,188,East
10,6,None,None,East,West,3,3,3,1,13,3,16,6,188,187,East
11,6,None,None,East,West,4,3,3,1,12,3,17,6,187,186,East
12,6,None,None,East,West,3,3,3,1,11,3,18,6,186,185,East
13,6,None,None,East,West,3,3,3,1,11,3,18,6,185,184,East
14,6,None,South,East,West,4,3,3,1,10,3,17,6,184,183,East
15,6,None,None,East,West,5,3,3,1,10,4,16,6,183,382,East
16,6,None,South,East,West,5,4,3,1,11,4,16,5,382,381,East
16,5,North,South,None,None,5,4,3,1,11,4,7,1,381,380,South
16,4,North,South,East,West,6,4,3,1,11,4,7,1,380,379,South
16,3,North,None,East,West,6,4,3,1,12,4,7,1,379,378,South
16,3,North,None,East,West,7,4,3,1,12,3,7,1,378,377,South
16,3,North,None,East,West,7,5,3,1,12,4,7,1,377,376,South
15,3,North,None,East,West,7,6,3,1,12,4,7,1,376,375,West
14,3,North,None,East,West,7,6,3,1,12,3,7,1,375,374,West
13,3,North,None,East,West,7,6,3,1,12,4,7,1,374,373,West
12,3,North,None,East,West,6,6,3,1,11,4,7,1,373,372,West
11,3,North,None,East,West,5,6,3,1,10,4,7,1,372,371,West
10,3,North,None,East,West,4,6,3,1,11,4,7,1,371,370,West
9,3,North,None,East,West,4,6,3,1,11,4,7,1,370,369,West
8,3,North,None,East,West,4,6,3,1,11,3,7,1,369,368,West
8,4,None,South,East,West,4,6,3,1,10,3,7,1,368,367,North
9,4,None,South,East,West,5,6,3,1,11,3,7,1,367,366,East
10,4,None,South,East,West,5,6,3,1,11,4,7,1,366,365,East
10,3,North,None,East,West,5,6,3,1,10,4,7,1,365,364,South
10,3,North,None,East,West,5,6,3,1,10,4,7,1,364,563,South
10,4,None,South,East,West,6,6,3,1,5,1,7,1,563,562,North
9,4,None,South,East,West,5,6,3,1,5,1,7,1,562,561,West
8,4,None,South,East,West,6,6,3,1,5,1,7,1,561,560,West
7,4,North,South,East,West,5,6,3,1,5,1,7,1,560,559,West
7,5,North,South,None,None,5,6,3,1,5,1,7,1,559,558,North
7,6,None,South,East,West,4,6,3,1,5,1,7,1,558,557,North
6,6,None,None,East,West,4,6,3,1,5,1,7,1,557,0,West
1,6,None,South,East,None,6,4,8,6,11,3,16,6,0,-1,Stop
1,6,None,South,East,None,6,4,9,6,11,3,16,6,-1,-2,Stop
1,6,None,South,East,None,7,4,10,6,11,4,15,6,-2,-3,Stop
1,6,None,South,East,None,8,4,9,6,11,4,14,6,-3,-4,Stop
1,6,None,South,East,None,7,4,9,6,11,4,15,6,-4,-5,Stop
2,6,None,None,East,West,6,4,9,6,11,3,14,6,-5,-6,East
3,6,None,None,East,West,6,3,10,6,11,4,15,6,-6,-7,East
4,6,None,None,East,West,7,3,10,6,11,3,16,6,-7,-8,East
5,6,None,None,East,West,6,3,11,6,11,4,16,6,-8,-9,East
6,6,None,None,East,West,6,3,11,6,10,4,15,6,-9,-10,East
7,6,None,South,East,West,6,3,12,6,10,4,16,6,-10,-11,East
7,5,North,South,None,None,6,3,12,6,9,4,15,6,-11,-12,South
7,4,North,South,East,West,6,4,13,6,10,4,15,6,-12,187,South
6,4,None,South,East,West,1,1,14,6,11,4,16,6,187,186,West
